condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,window,forgetting,ridge,epochs,hidden,learning_rate,weight_decay,max_depth,min_leaf,n_trees,regime,seed
,4.6371607,,,,boosted_meta,,,,,rmse,,1,0.07764506322143178,0.022285684637612324,0.029726680321986707,,,,,,,0.05,,2,20,100,recurring,5
5.147321441596637e7,0.0102495,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0094365,7.328359804607841e-16,rmse,0.000813,1,0.07135029521170015,0.01692618314478792,0.02557434823817564,,,,,,,,,,,,recurring,6
,,,1.0e-6,,rolling_ridge,,,,,rmse,,,0.08486368069727884,0.012552819311895428,0.025847834088216608,0.0026667,24,,,,,,,,,,recurring,6
,,,,,rls,,,,,rmse,,,0.08726235545564144,0.012769379503006748,0.028299099267577513,0.002515,,0.9,1.0e-6,,,,,,,,recurring,6
,0.9155503,,,,neural_gate,,,,,rmse,,1,0.07145732382111715,0.016502602521991316,0.02577207039707243,,,,,250,8,0.003,0.0,,,,recurring,6
,4.7241374,,,,boosted_meta,,,,,rmse,,1,0.08840027331195209,0.023016527886588586,0.03212792592064401,,,,,,,0.05,,2,20,100,recurring,6
72479.38060581745,0.27383810000000003,0,0.01,cholesky,adaptive_ridge,510,quadratic_stacked_beta,0.2267887,2.1586094847031685e-15,rmse,0.0470494,5,0.14810434013573162,0.03724842372522869,0.05290258158184236,,,,,,,,,,,,recurring,7
,,,0.01,,rolling_ridge,,,,,rmse,,,0.25897026240114257,0.04306046049552253,0.07561642907899087,0.0026077,24,,,,,,,,,,recurring,7
,,,,,rls,,,,,rmse,,,0.31565928638200647,0.04307170550440462,0.09370043063290565,0.0078333,,0.9,0.0001,,,,,,,,recurring,7
,1.2589876,,,,neural_gate,,,,,rmse,,3,0.10289716751643628,0.02630481156688474,0.03940846929741139,,,,,250,8,0.001,0.0,,,,recurring,7
,13.0915422,,,,boosted_meta,,,,,rmse,,5,0.25096100005311284,0.07925898680807673,0.10198709655352076,,,,,,,0.05,,2,20,100,recurring,7
403060.12193554995,0.0101052,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0093032,9.336763612976832e-16,rmse,0.000802,1,0.06369103554604355,0.01716726918999442,0.026399543836303416,,,,,,,,,,,,recurring,8
,,,0.01,,rolling_ridge,,,,,rmse,,,0.11853932247569221,0.028087878803173393,0.04275112330707802,0.0082021,24,,,,,,,,,,recurring,8
,,,,,rls,,,,,rmse,,,0.1550683039612847,0.032730164199857734,0.05085468654133044,0.0081403,,0.98,0.0001,,,,,,,,recurring,8
,1.3952823,,,,neural_gate,,,,,rmse,,1,0.05917255974752414,0.015441589636178641,0.02432859929609739,,,,,250,16,0.003,0.0,,,,recurring,8
,4.7951481,,,,boosted_meta,,,,,rmse,,1,0.20017801897800155,0.056388073768440565,0.07554157693481621,,,,,,,0.05,,2,20,100,recurring,8
1.2554166526303089e6,0.1418852,0,0.0001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0144819,9.414419580659267e-16,rmse,0.1274033,2,0.059563666489127455,0.016987337804146997,0.024064512731753116,,,,,,,,,,,,recurring,9
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.1463467568358894,0.021862573286323645,0.043880390844812295,0.0027387,24,,,,,,,,,,recurring,9
,,,,,rls,,,,,rmse,,,0.14630692522676703,0.022089213327978554,0.043907429262694427,0.0077895,,0.9,1.0e-6,,,,,,,,recurring,9
,0.9229655,,,,neural_gate,,,,,rmse,,1,0.0500684395043041,0.013248026488306952,0.019391439410646857,,,,,250,8,0.003,0.0,,,,recurring,9
,13.0237038,,,,boosted_meta,,,,,rmse,,5,0.14640014403023444,0.043665241257085735,0.05724667418244083,,,,,,,0.05,,2,20,100,recurring,9
610190.822308313,0.024750300000000003,0,0.0,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0155963,1.1805095966397748e-15,rmse,0.009154,2,0.0743538388853609,0.023014602904279195,0.02957772041421485,,,,,,,,,,,,recurring,10
,,,0.001,,rolling_ridge,,,,,rmse,,,0.16609596614766556,0.029778599348903364,0.0503510045576206,0.0026078,24,,,,,,,,,,recurring,10
,,,,,rls,,,,,rmse,,,0.16512360653302827,0.029483689026132045,0.051140638848328084,0.0075583,,0.9,0.1,,,,,,,,recurring,10
,1.3075868,,,,neural_gate,,,,,rmse,,1,0.0679635338945918,0.020098226665959316,0.02640524320784906,,,,,250,8,0.003,0.0,,,,recurring,10
,13.4060309,,,,boosted_meta,,,,,rmse,,5,0.20577975936048395,0.06328344664559914,0.08171759995207363,,,,,,,0.05,,2,20,100,recurring,10
106076.373572114,0.011641799999999999,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0108136,7.562298436699001e-16,rmse,0.0008282,1,0.09355970540259875,0.02597058369931464,0.03620880952027004,,,,,,,,,,,,recurring,11
,,,0.01,,rolling_ridge,,,,,rmse,,,0.17207335703673035,0.036591666213365986,0.05578472086182546,0.0028872,24,,,,,,,,,,recurring,11
,,,,,rls,,,,,rmse,,,0.20331223419696656,0.03161917340521852,0.06038114817341379,0.0127473,,0.9,0.01,,,,,,,,recurring,11
,1.6691577,,,,neural_gate,,,,,rmse,,3,0.0810960461018459,0.02339321761358484,0.03357022323173857,,,,,250,8,0.001,0.0,,,,recurring,11
,13.3095608,,,,boosted_meta,,,,,rmse,,5,0.21207949143539878,0.06415399687208544,0.08395115615584213,,,,,,,0.05,,2,20,100,recurring,11
149326.60674040063,0.0895872,0,0.001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0731594,1.4553686406092107e-15,rmse,0.0164278,3,0.11038388180851207,0.030081063339329823,0.04146103184820661,,,,,,,,,,,,recurring,12
,,,0.01,,rolling_ridge,,,,,rmse,,,0.17822157413128295,0.03546900498911882,0.05614556646451248,0.0027544,24,,,,,,,,,,recurring,12
,,,,,rls,,,,,rmse,,,0.19262640720908739,0.033372026400745776,0.05783752096726772,0.0024608,,0.9,0.0001,,,,,,,,recurring,12
,1.430411,,,,neural_gate,,,,,rmse,,3,0.090843454329131,0.022517184914504242,0.032907282994297196,,,,,250,8,0.001,0.0,,,,recurring,12
,3.8644242,,,,boosted_meta,,,,,rmse,,1,0.21041737603905042,0.05615356951722399,0.07671374440125621,,,,,,,0.05,,2,50,100,recurring,12
3.2761087832784915e8,0.0102567,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0094257,7.27194756911878e-16,rmse,0.000831,1,0.017746781078001105,0.004421242529438386,0.00662995506655163,,,,,,,,,,,,recurring,13
,,,0.0,,rolling_ridge,,,,,rmse,,,0.033649536103158136,0.006447214573663298,0.010638884454053966,0.0080755,72,,,,,,,,,,recurring,13
,,,,,rls,,,,,rmse,,,0.029851233938016558,0.006642870422432315,0.010063295779473526,0.0025332,,0.98,0.1,,,,,,,,recurring,13
,1.2055902,,,,neural_gate,,,,,rmse,,1,0.016760653353135802,0.004348853035298961,0.006318833677095532,,,,,250,8,0.003,0.0,,,,recurring,13
,5.3344415,,,,boosted_meta,,,,,rmse,,1,0.09161728174759518,0.02494872202868437,0.03398867467339994,,,,,,,0.05,,2,20,100,recurring,13
236191.1779932454,0.0042861,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034369,9.955015640725581e-16,rmse,0.0008492,1,0.09904544797991795,0.025016653280018314,0.03832916735741627,,,,,,,,,,,,recurring,14
,,,0.001,,rolling_ridge,,,,,rmse,,,0.18654611112998112,0.03320857227614109,0.05766066591907853,0.0030022,24,,,,,,,,,,recurring,14
,,,,,rls,,,,,rmse,,,0.22482429076334703,0.03224737094304443,0.06635629925452206,0.003571,,0.9,1.0e-6,,,,,,,,recurring,14
,1.6470926,,,,neural_gate,,,,,rmse,,1,0.119476427358344,0.0347923764244148,0.046744947640716884,,,,,250,16,0.001,0.0,,,,recurring,14
,4.6887693,,,,boosted_meta,,,,,rmse,,1,0.15327387092648107,0.04095533047996647,0.055625277054062,,,,,,,0.05,,2,20,100,recurring,14
2.25939987478512e7,0.0110487,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0100425,6.66553246380604e-16,rmse,0.0010062,1,0.044648414632119306,0.009652273536782049,0.014480577909325242,,,,,,,,,,,,recurring,15
,,,0.0,,rolling_ridge,,,,,rmse,,,0.04881460674818313,0.010252320865083963,0.015834136188578103,0.0029154,336,,,,,,,,,,recurring,15
,,,,,rls,,,,,rmse,,,0.04816989171342603,0.009663409284670414,0.015436626651607907,0.0140986,,0.995,1.0e-6,,,,,,,,recurring,15
,1.6413074,,,,neural_gate,,,,,rmse,,1,0.046136160346164655,0.008452894193444575,0.015111321798029114,,,,,250,16,0.003,0.0,,,,recurring,15
,4.6339191,,,,boosted_meta,,,,,rmse,,1,0.0883233442826188,0.02221156183614503,0.030943977401214903,,,,,,,0.05,,2,20,100,recurring,15
2.9890983767658575e6,0.0455328,0,0.0001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0288365,1.5024547426990349e-15,rmse,0.0166963,3,0.0617927257248561,0.019826788515344133,0.02567001781738992,,,,,,,,,,,,recurring,16
,,,0.001,,rolling_ridge,,,,,rmse,,,0.15385239821005,0.027855513447894574,0.04621583024569986,0.0028048,24,,,,,,,,,,recurring,16
,,,,,rls,,,,,rmse,,,0.15344152318636575,0.025436455299450957,0.046016768969556573,0.0024737,,0.9,1.0e-6,,,,,,,,recurring,16
,1.0330858,,,,neural_gate,,,,,rmse,,1,0.05304431489265009,0.017241030257896126,0.02203711940093403,,,,,250,8,0.001,0.0,,,,recurring,16
,17.2310208,,,,boosted_meta,,,,,rmse,,5,0.2093347043131839,0.05891468965132343,0.0786491796926776,,,,,,,0.05,,2,50,100,recurring,16
9.121696767497873e8,0.004792800000000001,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0039294,7.242169266532107e-16,rmse,0.0008634,1,0.07705484475211682,0.018585134610773133,0.028836045701877727,,,,,,,,,,,,recurring,17
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.09870244552479189,0.024960667900399996,0.03540244634277666,0.0957284,336,,,,,,,,,,recurring,17
,,,,,rls,,,,,rmse,,,0.09379757902291892,0.021760353482860612,0.0323525900793492,0.3463392,,0.98,0.0001,,,,,,,,recurring,17
,2.7683223,,,,neural_gate,,,,,rmse,,5,0.07693547286527223,0.020079657413744702,0.028636403253229165,,,,,250,16,0.003,0.0001,,,,recurring,17
,3.7220913,,,,boosted_meta,,,,,rmse,,1,0.09306662643652004,0.025051621126214892,0.03371244744552119,,,,,,,0.05,,2,20,100,recurring,17
475699.08424755797,0.0097575,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0089203,5.916500692592983e-16,rmse,0.0008372,1,0.06679409555867105,0.015434900847626476,0.02359177588085324,,,,,,,,,,,,recurring,18
,,,0.0,,rolling_ridge,,,,,rmse,,,0.10745157798501985,0.027444869756793035,0.03823925791679866,0.008378,336,,,,,,,,,,recurring,18
,,,,,rls,,,,,rmse,,,0.10266301944592177,0.024864718058539476,0.036071355005210484,0.0077077,,0.995,1.0e-6,,,,,,,,recurring,18
,3.7146506,,,,neural_gate,,,,,rmse,,1,0.06603702614472139,0.014036299708224603,0.022935200392334633,,,,,250,8,0.003,0.0,,,,recurring,18
,4.1688642,,,,boosted_meta,,,,,rmse,,1,0.13779196643074093,0.03790600274603197,0.05087127771185727,,,,,,,0.05,,2,20,100,recurring,18
197756.33005299576,0.1016998,0,0.001,cholesky,adaptive_ridge,510,quadratic_stacked_beta,0.0447169,1.8686485976816573e-15,rmse,0.0569829,5,0.11325585943221839,0.032120017118992074,0.04244736369563127,,,,,,,,,,,,recurring,19
,,,0.001,,rolling_ridge,,,,,rmse,,,0.18249709714114185,0.033324108882295304,0.05634377128076067,0.0078758,24,,,,,,,,,,recurring,19
,,,,,rls,,,,,rmse,,,0.19392801454053324,0.03350309068252564,0.06000908435588996,0.0023704,,0.9,0.0001,,,,,,,,recurring,19
,3.0444866,,,,neural_gate,,,,,rmse,,5,0.08547241479022126,0.024055166219115045,0.03248261775292109,,,,,250,16,0.001,0.0001,,,,recurring,19
,14.2927835,,,,boosted_meta,,,,,rmse,,5,0.2533128925909385,0.06802704117441954,0.0924429624349971,,,,,,,0.05,,2,50,100,recurring,19
381710.8150302916,0.0228114,0,0.001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0165634,9.669912563828703e-16,rmse,0.006248,2,0.10623636939740505,0.028233918624713514,0.03918909721662301,,,,,,,,,,,,recurring,20
,,,0.01,,rolling_ridge,,,,,rmse,,,0.18232800797384183,0.036234130226472205,0.05779421108265551,0.003073,24,,,,,,,,,,recurring,20
,,,,,rls,,,,,rmse,,,0.22797369295976744,0.03178752055296661,0.06560791557190129,0.0090983,,0.9,0.0001,,,,,,,,recurring,20
,2.8076779,,,,neural_gate,,,,,rmse,,3,0.08661165445200716,0.020613273513312533,0.030892788554144818,,,,,250,8,0.001,0.0,,,,recurring,20
,14.4381617,,,,boosted_meta,,,,,rmse,,5,0.19841480822157898,0.061127161719556955,0.07914399962738677,,,,,,,0.05,,2,20,100,recurring,20
459720.7720243086,0.051277300000000005,0,0.001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0371722,1.3625874704538806e-15,rmse,0.0141051,3,0.075857729823252,0.023760857095711043,0.030451491566903157,,,,,,,,,,,,recurring,21
,,,0.001,,rolling_ridge,,,,,rmse,,,0.15783718072941588,0.028786774357319217,0.046867696128591624,0.0030441,24,,,,,,,,,,recurring,21
,,,,,rls,,,,,rmse,,,0.1713287570197485,0.02916225331346232,0.04982479187558605,0.009075,,0.9,1.0e-6,,,,,,,,recurring,21
,2.0830016,,,,neural_gate,,,,,rmse,,3,0.060222080721452666,0.01935115787012907,0.02530271466333369,,,,,250,8,0.001,0.0,,,,recurring,21
,4.8058451,,,,boosted_meta,,,,,rmse,,1,0.1986531255214352,0.05169846294962057,0.07100890897693869,,,,,,,0.05,,2,50,100,recurring,21
5.65914950537512e6,0.0141099,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0131673,9.161437274622781e-16,rmse,0.0009426,1,0.0267590580636501,0.008042323475419645,0.010470523798998134,,,,,,,,,,,,recurring,22
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.06526244958836144,0.011863180517953546,0.020108942832394585,0.0034348,24,,,,,,,,,,recurring,22
,,,,,rls,,,,,rmse,,,0.06362084288244896,0.010981982919387477,0.019586331736382787,0.0471632,,0.9,0.0001,,,,,,,,recurring,22
,3.0598468,,,,neural_gate,,,,,rmse,,1,0.024099816514327143,0.007494360837900767,0.009825257533546983,,,,,250,16,0.001,0.0,,,,recurring,22
,5.0515503,,,,boosted_meta,,,,,rmse,,1,0.133140231205779,0.03933149430570291,0.05236948185461387,,,,,,,0.05,,2,20,100,recurring,22
515989.3998648979,0.0069651999999999995,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0056308,6.888665336876676e-16,rmse,0.0013344,1,0.06475499726075308,0.01837911711423071,0.02532906183101771,,,,,,,,,,,,recurring,23
,,,0.001,,rolling_ridge,,,,,rmse,,,0.11163348445828003,0.023057307895980473,0.036690078888301086,0.0111921,24,,,,,,,,,,recurring,23
,,,,,rls,,,,,rmse,,,0.12302307140325482,0.02381106300739742,0.039965876223488454,0.002729,,0.9,0.0001,,,,,,,,recurring,23
,1.7053746,,,,neural_gate,,,,,rmse,,1,0.05869098646338404,0.016609359436572116,0.02289920091979168,,,,,250,8,0.003,0.0,,,,recurring,23
,4.5444851,,,,boosted_meta,,,,,rmse,,1,0.1738883999820822,0.04471502539094861,0.06193889619982545,,,,,,,0.05,,2,50,100,recurring,23
4.908257570795263e6,0.0099326,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.008505,6.379632791138003e-16,rmse,0.0014276,1,0.04710343696078418,0.011401457788425332,0.017939820782502516,,,,,,,,,,,,recurring,24
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.09487045213347362,0.013917694385480978,0.028472225766768253,0.0087994,24,,,,,,,,,,recurring,24
,,,,,rls,,,,,rmse,,,0.09834956249991234,0.014435799617420442,0.03046005616476514,0.0080676,,0.9,0.0001,,,,,,,,recurring,24
,2.2119289,,,,neural_gate,,,,,rmse,,1,0.05507961598899132,0.01231002376412871,0.020467593755214245,,,,,250,16,0.003,0.0,,,,recurring,24
,5.0173741,,,,boosted_meta,,,,,rmse,,1,0.10957684563602779,0.031139765566021264,0.04159538744299844,,,,,,,0.05,,2,20,100,recurring,24
2.345243196078944e8,0.0076543,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0063463,6.557621866158588e-16,rmse,0.001308,1,0.0727223028615794,0.018801020593362153,0.02780330072681847,,,,,,,,,,,,recurring,25
,,,0.001,,rolling_ridge,,,,,rmse,,,0.10672447687848063,0.02248908337653629,0.03515523918311289,0.0029201,24,,,,,,,,,,recurring,25
,,,,,rls,,,,,rmse,,,0.14678135048880978,0.034316756110008464,0.05036448829345583,0.0086624,,0.98,0.01,,,,,,,,recurring,25
,2.4877402,,,,neural_gate,,,,,rmse,,3,0.0755428686614518,0.020653665131777584,0.02859322354717407,,,,,250,8,0.001,0.0,,,,recurring,25
,4.8909597,,,,boosted_meta,,,,,rmse,,1,0.14458397502367265,0.03808674573753212,0.05180201172210115,,,,,,,0.05,,2,50,100,recurring,25
385307.71816987405,0.049978,0,0.0001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0397005,1.0831233316198021e-15,rmse,0.0102775,3,0.10122336962481732,0.024954022585629922,0.03682758507768165,,,,,,,,,,,,recurring,26
,,,0.01,,rolling_ridge,,,,,rmse,,,0.17913746070616107,0.03338754752431877,0.05509748591637938,0.0122139,24,,,,,,,,,,recurring,26
,,,,,rls,,,,,rmse,,,0.21230536224873403,0.02983876133757478,0.061078558312242924,0.0069964,,0.9,1.0e-6,,,,,,,,recurring,26
,1.7870456,,,,neural_gate,,,,,rmse,,5,0.0800301359157827,0.01943475880782479,0.030054925634120575,,,,,250,8,0.003,0.0001,,,,recurring,26
,13.9065414,,,,boosted_meta,,,,,rmse,,5,0.2053711635068126,0.06359068207110045,0.08272420843658694,,,,,,,0.05,,2,20,100,recurring,26
6.5970389691843465e6,0.0279282,0,0.0,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0150923,1.183401858652072e-15,rmse,0.0128359,2,0.04905431391684443,0.014509557759158517,0.01939095021685898,,,,,,,,,,,,recurring,27
,,,0.001,,rolling_ridge,,,,,rmse,,,0.12242875333020338,0.021046713166048683,0.03813056122212236,0.0070393,24,,,,,,,,,,recurring,27
,,,,,rls,,,,,rmse,,,0.13442825677396303,0.020273376392361698,0.03942593512797776,0.0024247,,0.9,0.1,,,,,,,,recurring,27
,1.3799244,,,,neural_gate,,,,,rmse,,1,0.043419370443246015,0.013116042191328853,0.01724545482359501,,,,,250,8,0.003,0.0,,,,recurring,27
,4.5682931,,,,boosted_meta,,,,,rmse,,1,0.1820770840943537,0.052265234789054246,0.07022956682301335,,,,,,,0.05,,2,50,100,recurring,27
455605.3614134538,0.0573095,0,0.0,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0255858,1.40526735627131e-15,rmse,0.0317237,3,0.11329518066125922,0.03165912159387408,0.043020911110448534,,,,,,,,,,,,recurring,28
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.19989767403362727,0.03206763121587814,0.05688083275344873,0.0075475,24,,,,,,,,,,recurring,28
,,,,,rls,,,,,rmse,,,0.18911174441908643,0.03087659348733997,0.054386175880873494,0.0023026,,0.9,0.0001,,,,,,,,recurring,28
,2.2864743,,,,neural_gate,,,,,rmse,,3,0.08212179851157372,0.0219256246836138,0.0314815464490958,,,,,250,16,0.003,0.0001,,,,recurring,28
,15.0228886,,,,boosted_meta,,,,,rmse,,5,0.19140048971710222,0.05837558359131374,0.07588444924576428,,,,,,,0.05,,2,20,100,recurring,28
443897.4747996376,0.0051459,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0041363,7.108557302002995e-16,rmse,0.0010096,1,0.06585354330549874,0.0185061175314257,0.02486913108985036,,,,,,,,,,,,recurring,29
,,,0.001,,rolling_ridge,,,,,rmse,,,0.12766204935555148,0.02407036136253388,0.04041876713004336,0.0028898,24,,,,,,,,,,recurring,29
,,,,,rls,,,,,rmse,,,0.14068098399376994,0.024854168068462034,0.043525001897155934,0.0099836,,0.9,0.1,,,,,,,,recurring,29
,1.4843384,,,,neural_gate,,,,,rmse,,3,0.05898783967261276,0.016958244583052146,0.02309436942234687,,,,,250,8,0.001,0.0,,,,recurring,29
,4.8458498,,,,boosted_meta,,,,,rmse,,1,0.1761363344453127,0.048612916540527705,0.06617267796150234,,,,,,,0.05,,2,20,100,recurring,29
106603.50006031423,0.0098959,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.008959,8.149633223662081e-16,rmse,0.0009369,1,0.08620461827041381,0.024186433055630317,0.032399669052006724,,,,,,,,,,,,recurring,30
,,,0.001,,rolling_ridge,,,,,rmse,,,0.14605281487488,0.03142443862914383,0.048687105367946806,0.0048564,24,,,,,,,,,,recurring,30
,,,,,rls,,,,,rmse,,,0.15662296041785662,0.03152194033516517,0.050170613467526735,0.0025307,,0.9,1.0e-6,,,,,,,,recurring,30
,1.1704529,,,,neural_gate,,,,,rmse,,1,0.0787097938473595,0.021382170549137578,0.029539426178708698,,,,,250,8,0.003,0.0,,,,recurring,30
,5.0728178,,,,boosted_meta,,,,,rmse,,1,0.18248863678086774,0.05529863875569006,0.0720915081873106,,,,,,,0.05,,2,20,100,recurring,30
