condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,window,forgetting,ridge,eta,gamma,seed,share,C,epsilon,variance_forgetting,regime
,0.0001115,,0.0,,static_ridge,,,,,rmse,,,0.03920236224912568,0.013166948046235409,0.016582102472209787,,,,,,,2,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.039456742277136636,0.013476584029742616,0.01684992848322273,0.0055654,336,,,,,2,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.0395746819570085,0.013370370052639764,0.0167648042000714,0.0113662,,0.995,0.1,,,2,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.2401629207793491,0.09164694702113495,0.11077749994893117,0.0009682,72,,,0.01,,2,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6406748676236085,0.24527023458113406,0.2922519873081426,0.0011598,,,,,0.1,2,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.24149569285825165,0.0924549502050424,0.11161990162891697,0.0009977,,,,0.01,,2,0.1,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.05092665188122268,0.016768454796291472,0.021285115027725038,0.0002863,,,,,,2,,0.1,0.01,,variance_burst
,,,,,dma,,,,,rmse,,,0.49231547773071016,0.21671161908433234,0.2497735520010243,0.0015427,,0.9,,,,2,,,,0.98,variance_burst
2.3856572177048326e8,0.0044171,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034347,7.877402034183398e-16,rmse,0.0009824,1,0.1033265816373078,0.03507264220650655,0.043710105219114254,,,,,,,3,,,,,variance_burst
,0.0001414,,0.0,,static_ridge,,,,,rmse,,,0.10163602483960986,0.033899590058368984,0.04228371371906471,,,,,,,3,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.10130430598891546,0.03252932282321659,0.04134428223980259,0.0272514,72,,,,,3,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.09763904311794537,0.030171989151654838,0.039052599009560506,0.0036128,,0.95,0.1,,,3,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.2000463196126883,0.06737842529344358,0.0846275055913582,0.0090935,0,,,1.0,,3,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.622740730594264,0.16979827333202877,0.2188347309101124,0.0010609,,,,,0.1,3,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.1607002796278971,0.05318173018647116,0.06694390601279061,0.0011021,,,,0.05,,3,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.1179897476853622,0.036317746575218815,0.046738446568738386,0.0002329,,,,,,3,,0.01,0.01,,variance_burst
,,,,,dma,,,,,rmse,,,0.26143846175773316,0.10535041677821426,0.12533039529080628,0.001552,,0.98,,,,3,,,,0.995,variance_burst
2.549081825081087e7,0.0099826,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0090531,5.963614997259699e-16,rmse,0.0009295,1,0.06579138065515801,0.02297304768314508,0.028581711301033364,,,,,,,4,,,,,variance_burst
,8.98e-5,,0.0001,,static_ridge,,,,,rmse,,,0.06462582244790908,0.022597407071113643,0.02805119483212792,,,,,,,4,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.06564672521133377,0.022456260353965633,0.028384249609989032,0.0083307,72,,,,,4,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.06647501673390138,0.021664576229537935,0.02779168962171721,0.0070881,,0.95,0.0001,,,4,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.16221150626972086,0.05481228256896649,0.06883877255054663,0.0008083,72,,,1.0,,4,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5021247370698544,0.17493993732300958,0.20668481277699313,0.0010829,,,,,0.1,4,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.10964373818324859,0.03907537784236327,0.04822575302226954,0.0008555,,,,0.1,,4,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.09260431941909424,0.029160655011018638,0.03754978898319592,0.0002531,,,,,,4,,0.1,0.01,,variance_burst
,,,,,dma,,,,,rmse,,,0.17511606719363357,0.06678530530380383,0.0807164529455241,0.0014244,,0.9,,,,4,,,,0.995,variance_burst
4.729776059364949e8,0.0044769,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034722,8.311335168329405e-16,rmse,0.0010047,1,0.017917916423123802,0.00612751943241077,0.007684520665352955,,,,,,,5,,,,,variance_burst
,9.82e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.017696488946914325,0.005955721653161193,0.0075056703283511265,,,,,,,5,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.01826041503696375,0.006082608477220489,0.0076718093351884325,0.0139491,336,,,,,5,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.017996880685324033,0.005980031693845133,0.007564137892430095,0.0085791,,0.995,0.1,,,5,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.1708523307818318,0.05944876179979084,0.07428702933239488,0.0016114,0,,,1.0,,5,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.4680682173936886,0.10003734509808922,0.14715457323043885,0.0011075,,,,,0.1,5,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.054679678223190455,0.04597697122362827,0.046171724015605334,0.0009727,,,,1.0,,5,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.05182035895292211,0.016943728631386254,0.021588872942955452,0.0001744,,,,,,5,,1.0,0.0,,variance_burst
,,,,,dma,,,,,rmse,,,0.05378762245016298,0.0458580694007657,0.04600586022515427,0.0013672,,0.995,,,,5,,,,0.995,variance_burst
1.0566128467200692e8,0.004167,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0033412,6.952498147103233e-16,rmse,0.0008258,1,0.010726935843462538,0.0037298720230455385,0.004660612029016859,,,,,,,6,,,,,variance_burst
,9.29e-5,,0.0,,static_ridge,,,,,rmse,,,0.010575673967623956,0.0036162708783456557,0.004538578647832176,,,,,,,6,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.010661266752561354,0.0036570611793373766,0.004574015051994853,0.0093099,336,,,,,6,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.010671484438187627,0.003666407681614252,0.004581089303346255,0.0232595,,0.995,1.0e-6,,,6,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.24811264693860505,0.0865627043852387,0.10834545918643626,0.0017335,0,,,1.0,,6,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5781160728407033,0.09325006521997188,0.1616541491276866,0.0009406,,,,,0.1,6,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.07735739800518669,0.02950696314369984,0.03575787784394224,0.0007535,,,,0.1,,6,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.022402944158668173,0.006749983645086662,0.008789705215482385,0.0001663,,,,,,6,,1.0,0.0,,variance_burst
,,,,,dma,,,,,rmse,,,0.05702774502481111,0.049127096062645474,0.049286381857715375,0.0169791,,0.9,,,,6,,,,0.9,variance_burst
15355.18375926465,0.0040916,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0031757,6.391320217330162e-16,rmse,0.0009159,1,0.16610297162620263,0.05636030364574231,0.07098492180181547,,,,,,,7,,,,,variance_burst
,0.0001154,,0.001,,static_ridge,,,,,rmse,,,0.16304202089157244,0.05510233235931895,0.06932990210591329,,,,,,,7,,,,,variance_burst
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1675296594121928,0.05605873042499758,0.07077111843810029,0.0036476,336,,,,,7,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.16582184469765177,0.05573697384541867,0.0702150165069192,0.0025445,,0.995,1.0e-6,,,7,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.20217316856105733,0.06939135837726693,0.08705486525585161,0.0007689,0,,,1.0,,7,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6828597316389932,0.24787354565496067,0.30063632206125956,0.0012138,,,,,0.1,7,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.20160882187386317,0.068213732142117,0.08555444879139058,0.0019884,,,,0.01,,7,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.1691544591489197,0.056542309696571015,0.07139265570992036,8.04e-5,,,,,,7,,0.001,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.4089993749700658,0.17268900023594985,0.20251405442238077,0.0014497,,0.9,,,,7,,,,0.995,variance_burst
845297.3593823552,0.00441,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.003586,7.820920402463225e-16,rmse,0.000824,1,0.08521443703022151,0.029086432218865782,0.03638938031792793,,,,,,,8,,,,,variance_burst
,8.4e-5,,0.0001,,static_ridge,,,,,rmse,,,0.08293667861467732,0.028801941746641895,0.03592951256499522,,,,,,,8,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.08561099797961116,0.02932519735124866,0.03671039094229331,0.0040688,336,,,,,8,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.08443750396639178,0.029108306317339804,0.03638950166329774,0.0085942,,0.995,0.1,,,8,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.18598307263466526,0.06070246365102925,0.07695738156606158,0.0007646,0,,,1.0,,8,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.48938279673000307,0.14650191063117077,0.18810115353294196,0.0013942,,,,,0.1,8,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.15587694174548297,0.0515736722568618,0.06501217848180117,0.0009996,,,,0.05,,8,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.0893756688552046,0.03150554484809149,0.03924689266381534,0.0001948,,,,,,8,,0.001,0.01,,variance_burst
,,,,,dma,,,,,rmse,,,0.26215185308756744,0.09911893017529079,0.11973805676507321,0.0022164,,0.9,,,,8,,,,0.995,variance_burst
1.0188312942603366e6,0.0068254000000000006,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0055925,8.244080544924966e-16,rmse,0.0012329,1,0.08837026351930274,0.029877449808038598,0.037643874593058416,,,,,,,9,,,,,variance_burst
,8.85e-5,,0.0001,,static_ridge,,,,,rmse,,,0.08452257124778419,0.02852598691427211,0.036298590733057114,,,,,,,9,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.08722892985006878,0.029118943670004786,0.03679078723588976,0.0079946,336,,,,,9,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.08651337483863669,0.028944780791176534,0.036558530477066566,0.0223341,,0.995,0.1,,,9,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.2526736993665663,0.10116638102065235,0.12089193491444715,0.0018143,0,,,1.0,,9,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5524650429547581,0.16902706064146905,0.209833044952579,0.0119174,,,,,0.1,9,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.19047045242371918,0.08746675922547666,0.10019809910434437,0.0014367,,,,0.05,,9,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.10737122051407264,0.0360624258347537,0.045360101538474695,0.0001585,,,,,,9,,0.1,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.20341914462804028,0.12093327441812124,0.12772977869222038,0.0013889,,0.9,,,,9,,,,0.995,variance_burst
297800.69230836694,0.0039438,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0031094,7.8055617216629715e-16,rmse,0.0008344,1,0.1259478630662603,0.04351406494187156,0.05409494149733959,,,,,,,10,,,,,variance_burst
,0.0001418,,0.0,,static_ridge,,,,,rmse,,,0.12371231939154345,0.041971808418109866,0.05261232718467224,,,,,,,10,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.12923850451517688,0.042694180115667675,0.05382415746018087,0.0077205,336,,,,,10,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.12658726724675165,0.042195015812288045,0.053099786025039,0.0088602,,0.995,1.0e-6,,,10,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.22474725873225215,0.07680603792088803,0.09696114012383937,0.0016688,168,,,0.01,,10,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6315975836602196,0.19972464566363612,0.25047385403374,0.0010739,,,,,0.1,10,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.22458028461445412,0.07687879285691296,0.09703322717825179,0.0008643,,,,0.01,,10,0.1,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.13951686292703872,0.0450148373310038,0.057107109819104,0.0001843,,,,,,10,,0.01,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.35892777760732314,0.14572930243122673,0.1735383269022505,0.0017798,,0.9,,,,10,,,,0.9,variance_burst
302515.936254439,0.015269,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0143962,7.469374178768919e-16,rmse,0.0008728,1,0.1851480258160631,0.0629849763575015,0.07905536465195234,,,,,,,11,,,,,variance_burst
,0.0001049,,0.0,,static_ridge,,,,,rmse,,,0.18074155968294278,0.061221890649091074,0.07754129808770381,,,,,,,11,,,,,variance_burst
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1857809592726781,0.06085866542147431,0.07685381146101286,0.0108708,72,,,,,11,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.18295880333282838,0.057597047996162845,0.0739545569104973,0.0026749,,0.95,0.1,,,11,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.23359402360003625,0.08055064674222759,0.10055792110868479,0.0022561,24,,,1.0,,11,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6480731421942723,0.1934048050928753,0.2513517954438165,0.001181,,,,,0.1,11,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.21618953290044085,0.07210364881723817,0.0908439349144857,0.0019522,,,,0.05,,11,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.18537963067056126,0.060098026763061245,0.07674168255271879,0.0001913,,,,,,11,,0.01,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.3406745458628075,0.11972947409594206,0.14928952841449084,0.0014953,,0.9,,,,11,,,,0.995,variance_burst
63828.105895780885,0.0146843,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0137672,5.948893921251893e-16,rmse,0.0009171,1,0.14774415516009337,0.05034295846107355,0.06324027306558712,,,,,,,12,,,,,variance_burst
,9.29e-5,,0.001,,static_ridge,,,,,rmse,,,0.14234401773669508,0.048649443226399344,0.061324199767620255,,,,,,,12,,,,,variance_burst
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1454476433457973,0.04950752994604025,0.06245444527581194,0.0044855,336,,,,,12,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.14385797202172354,0.04896228538739578,0.06168318522716362,0.0033604,,0.995,0.1,,,12,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.21533886798503346,0.07804651391803968,0.09683236706154187,0.0009813,336,,,1.0,,12,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5707886968129785,0.17721568773512184,0.22578622445592667,0.0012431,,,,,0.1,12,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.18632314657870575,0.066883780229375,0.08294931925033926,0.0010643,,,,0.1,,12,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.15559510911680602,0.05216309582345252,0.06550394424837874,0.0001318,,,,,,12,,0.01,0.1,,variance_burst
,,,,,dma,,,,,rmse,,,0.28827721957317387,0.09751845368625328,0.12316874381369394,0.0013862,,0.9,,,,12,,,,0.995,variance_burst
9.066815720697519e8,0.0041292,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.003259,9.284644544126214e-16,rmse,0.0008702,1,0.01849926887317055,0.006321311054975869,0.007897965295904898,,,,,,,13,,,,,variance_burst
,9.38e-5,,0.0,,static_ridge,,,,,rmse,,,0.018094414175067238,0.006135293399730953,0.007700472454401712,,,,,,,13,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.018490699569412402,0.006278641480788802,0.007852164969880298,0.0108245,336,,,,,13,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.018465563457954918,0.006238105744396455,0.007801967115179602,0.0075112,,0.995,1.0e-6,,,13,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.1967817494872488,0.07000938753602369,0.08688576723767838,0.0008244,0,,,1.0,,13,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5325224797347632,0.14432010352841423,0.18399340853917767,0.0010125,,,,,0.1,13,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.11957841908123548,0.05005695754189325,0.05921403941659386,0.0008159,,,,0.25,,13,0.02,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.04700367905279976,0.014655788440778337,0.018728845174046334,0.0001671,,,,,,13,,0.1,0.0,,variance_burst
,,,,,dma,,,,,rmse,,,0.11329765234211871,0.0911612468775544,0.09189871625519233,0.0014874,,0.9,,,,13,,,,0.995,variance_burst
2.298914707811206e7,0.0115104,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0106551,1.1169248504160126e-15,rmse,0.0008553,1,0.22279863318851206,0.08064059223808767,0.1001784903649412,,,,,,,14,,,,,variance_burst
,8.51e-5,,0.0001,,static_ridge,,,,,rmse,,,0.21465277708808939,0.07847051562550306,0.09695276985618971,,,,,,,14,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.22131209531149487,0.057796091503588005,0.08023105377588229,0.0028648,24,,,,,14,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.20537179517032073,0.05441605330967037,0.07503808871028168,0.0073868,,0.9,1.0e-6,,,14,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.31518693710658424,0.1165795959186233,0.1424351676743701,0.000795,0,,,0.01,,14,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6350621019451299,0.25872411862380773,0.28407707553699957,0.0017437,,,,,0.2,14,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.3153398121724713,0.11699517534216723,0.14281080996306075,0.0009903,,,,0.01,,14,0.1,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.23998044363486787,0.07146544253965544,0.0942567789141797,0.0001766,,,,,,14,,0.1,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.39031327907298163,0.1933078821200527,0.21088219737146932,0.0014141,,0.9,,,,14,,,,0.995,variance_burst
5.047458458395703e6,0.009897099999999999,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.008671,7.06982822894548e-16,rmse,0.0012261,1,0.032190786160062226,0.010590675856951589,0.01343539202570894,,,,,,,15,,,,,variance_burst
,8.11e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.03111370666836578,0.010223490690130324,0.013008776349532153,,,,,,,15,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.03193541097168495,0.010400861119901971,0.01321491835057844,0.0063017,336,,,,,15,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.03191003062486573,0.010433138221443075,0.013248991696560864,0.0094934,,0.995,1.0e-6,,,15,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.35640728682587935,0.17501738686947904,0.19526648303405264,0.0009301,336,,,1.0,,15,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5695642913783905,0.06347779917722947,0.15359383143743432,0.0010309,,,,,0.1,15,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.03396690080070544,0.011316829326353152,0.014331723156359985,0.0020813,,,,1.0,,15,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.0372785534031211,0.012787475694384771,0.015902652118400928,0.0001834,,,,,,15,,0.01,0.01,,variance_burst
,,,,,dma,,,,,rmse,,,0.0409083492441798,0.014657353952999257,0.017983104722024183,0.0025672,,0.995,,,,15,,,,0.995,variance_burst
518880.57376136445,0.0101347,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0093075,6.905980783029543e-16,rmse,0.0008272,1,0.10475614943937595,0.036513513242298956,0.04527397536789043,,,,,,,16,,,,,variance_burst
,9.74e-5,,0.0,,static_ridge,,,,,rmse,,,0.10218582693676506,0.035617889168332244,0.044281230050771836,,,,,,,16,,,,,variance_burst
,,,1.0e-6,,rolling_ridge,,,,,rmse,,,0.10385800689271747,0.03616633258417679,0.045118593888088414,0.0060748,336,,,,,16,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.1030217910388729,0.035859325793456985,0.04464448612956165,0.0024495,,0.995,1.0e-6,,,16,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.2496602240892309,0.09784393816210227,0.11770453723869041,0.0025337,336,,,1.0,,16,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6192010972459584,0.19437307032763307,0.24182347455247244,0.0223929,,,,,0.1,16,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.20660415863480971,0.07668916864434351,0.09314320956998795,0.0019599,,,,0.05,,16,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.11222426106080491,0.0388267093045674,0.0486209964513419,0.0001645,,,,,,16,,0.01,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.3160768501767574,0.1335797510739295,0.15573289493271025,0.0015385,,0.9,,,,16,,,,0.995,variance_burst
2.500734700599207e10,0.0040894,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0033079,7.939720810146454e-16,rmse,0.0007815,1,0.0029666918358251105,0.0010410898763670083,0.0012982514789483153,,,,,,,17,,,,,variance_burst
,0.0001027,,0.0,,static_ridge,,,,,rmse,,,0.0028706048831535127,0.0010291951991356393,0.0012766221765175747,,,,,,,17,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.002908485093332228,0.0010467876711317179,0.0012955834079735847,0.0107965,336,,,,,17,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.002888316867255477,0.0010401924323226426,0.0012903988683303411,0.0038867,,0.995,0.1,,,17,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.21281273581063664,0.07937855756890486,0.09677413138614017,0.0009499,72,,,1.0,,17,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5527922691133564,0.15002619262018543,0.18909132976241544,0.0009964,,,,,0.1,17,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.1852031327807699,0.0739372303258169,0.08831296859596514,0.0004764,,,,0.05,,17,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.07568008973188776,0.023536160889284705,0.030164063949379417,0.0001745,,,,,,17,,1.0,0.0,,variance_burst
,,,,,dma,,,,,rmse,,,0.15549464005861288,0.11184961914644896,0.11458580993027653,0.0014573,,0.9,,,,17,,,,0.995,variance_burst
927374.6673565926,0.0044312,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034595,7.529019643645018e-16,rmse,0.0009717,1,0.07269776956591963,0.025814473085842636,0.032012818896189905,,,,,,,18,,,,,variance_burst
,0.0001055,,0.0,,static_ridge,,,,,rmse,,,0.07316206851497782,0.0254582970457493,0.03147715858208943,,,,,,,18,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.07298702482517731,0.02587470904002094,0.03186895406312058,0.0099006,336,,,,,18,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.072980796227317,0.025787300477929497,0.031710235013559185,0.0092528,,0.995,1.0e-6,,,18,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.2762838501165232,0.10977712363367811,0.131407539872133,0.0007501,0,,,1.0,,18,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6540183514730137,0.21050136337053352,0.2505885619951183,0.0012284,,,,,0.1,18,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.12520527617136307,0.04739353172007493,0.057831195537714125,0.0009889,,,,0.1,,18,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.084194979400819,0.030516656855520265,0.03780599212172012,0.0001543,,,,,,18,,0.1,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.223821838862943,0.15079270056927876,0.15688412687566655,0.0063081,,0.9,,,,18,,,,0.995,variance_burst
30605.278973861266,0.0140045,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0031955,5.750418625236549e-16,rmse,0.010809,1,0.16254235934890798,0.05298493488231253,0.06728056771664358,,,,,,,19,,,,,variance_burst
,8.55e-5,,0.001,,static_ridge,,,,,rmse,,,0.15533361383705396,0.05190725005791426,0.06556688181190112,,,,,,,19,,,,,variance_burst
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1610172687163871,0.05284972833392296,0.06679291246244314,0.0096298,336,,,,,19,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.1573216623697441,0.052268921447279126,0.06591236842727792,0.0037475,,0.995,0.1,,,19,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.22821771997354787,0.08131722148104745,0.1009018963040619,0.0007195,0,,,1.0,,19,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.6204998738365741,0.21110792949141396,0.2600680660374753,0.0010677,,,,,0.1,19,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.18509761514484196,0.06429432044701662,0.08009541640499775,0.0072931,,,,0.05,,19,0.005,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.16553539554241845,0.05391726549794541,0.06891790310676242,0.0001356,,,,,,19,,0.01,0.1,,variance_burst
,,,,,dma,,,,,rmse,,,0.3367690615191531,0.10796282998832869,0.1360678146316351,0.002028,,0.9,,,,19,,,,0.995,variance_burst
188269.81971660675,0.0040804000000000005,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0032563,8.083923074757517e-16,rmse,0.0008241,1,0.10522385141240934,0.036121366184082765,0.045321798050457066,,,,,,,20,,,,,variance_burst
,0.0001524,,0.0001,,static_ridge,,,,,rmse,,,0.10455190669420242,0.035367327727280594,0.044494279894248825,,,,,,,20,,,,,variance_burst
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.10541972653289726,0.035827882120889984,0.0450529319576222,0.011788,336,,,,,20,,,,,variance_burst
,,,,,rls,,,,,rmse,,,0.10504751414668054,0.03552096410657868,0.04480179053529749,0.0187774,,0.995,1.0e-6,,,20,,,,,variance_burst
,,,,,hedge,,,,,rmse,,,0.22077896449964424,0.07600254522936127,0.09483581359345475,0.0107337,336,,,1.0,,20,,,,,variance_burst
,,,,,exp3,,,,,rmse,,,0.5765323041120851,0.21052972581581147,0.24677140092587918,0.0015381,,,,,0.1,20,,,,,variance_burst
,,,,,fixed_share,,,,,rmse,,,0.1860276686888693,0.0732359400364675,0.08775626631770717,0.0010427,,,,0.1,,20,0.01,,,,variance_burst
,,,,,passive_aggressive,,,,,rmse,,,0.11701813044223267,0.03910135896947122,0.04903440542082847,0.0001806,,,,,,20,,0.01,0.05,,variance_burst
,,,,,dma,,,,,rmse,,,0.2566592159670699,0.10316379117834315,0.12353256125866964,0.0017087,,0.9,,,,20,,,,0.995,variance_burst
116662.12202033124,0.0056577,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0047663,6.50667003946661e-16,rmse,0.0008914,1,0.15288562147555662,0.0528143072079624,0.0659886561988991,,,,,,,21,,,,,variance_burst
